CultCode,제목,장소,startDate,startTime,EndDate,EndTime,지하철
147278,"[강북문화재단] 늦봄, 평화를 심다",강북진달래홀 갤러리,2024-06-10,10:00,2024-07-04,17:00,"""수유역"""
146760,[세종문화회관] 유지인 첼로 리사이틀,세종체임버,2024-06-10,19:30,2024-06-10,,"""광화문역"", ""경복궁역"""
147044,[세종문화회관] 조소연 피아노 독주회,세종체임버홀,2024-06-11,,2024-06-11,,"""광화문역"", ""경복궁역"""
147084,[세종문화회관] 제2회 광화문광장 야외오페라 「카발레리아 루스티카나」,광화문 광장,2024-06-11,,2024-06-12,,"""경복궁역"", ""광화문역"""
147332,"[노원문화재단] 2024 노원 생활문화이야기 전시지원사업 [반영, 내 안에 또 다른 시선]",문화공간 정담,2024-06-11,,2024-06-15,,"""상계역"""
147486,[세종문화회관] 2024 묵황캘리그라피 한글기획전 「한글을 그리다」,세종이야기전시장,2024-06-11,,2024-07-08,,"""광화문역"""
147559,[운현궁] 2024 기획전시 [보릿고개],운현궁 기획전시실,2024-06-11,10:00,2024-06-16,18:00,"""안국역"""
146751,[서울시립교향악단] 2024 서울시향 작은 음악회 - 강북삼성병원,강북삼성병원 C관 1층 로비,2024-06-11,12:30,2024-06-11,,
147466,[강서문화원] 강서구립합창단 정기연주회 [하프소리 울리면],강서아트리움 아리홀,2024-06-11,19:30,2024-06-11,,"""화곡역"""
147443,제5회 아시아플라멩코페스티벌,연세대학교 백주년기념콘서트홀,2024-06-12,,2024-06-12,,
147138,[세종문화회관] 2024 경희 챔버오케스트라 정기연주회,꿈의숲 콘서트홀,2024-06-12,,2024-06-12,,
147360,[서울생활문화센터 서교] '인연을 잇다 - 온새미로규방공예전',서울생활문화센터 서교 로비,2024-06-12,10:00,2024-07-02,20:00,"""합정역"""
146992,아마도 곧 기획전 [IT WAS VERY GOOD],"갤러리 인사1010 / 1관, 3관(1층, 3층)",2024-06-12,11:00,2024-06-30,19:00,"""안국역"""
146752,[서울시립교향악단] 2024 서울시향 작은 음악회 - 전쟁기념관,전쟁기념관 이병영홀,2024-06-12,15:00,2024-06-12,,"""남역역"""
147296,[아르티제 레퀴엠 시리즈 vol.1] 모차르트: 레퀴엠,예술의전당 콘서트홀,2024-06-12,19:30,2024-06-12,20:00,"""남부터미널역"""
146982,[세종문화회관] 김지현 귀국 바이올린 독주회,세종체임버홀,2024-06-12,19:30,2024-06-12,,"""광화문역"", ""경복궁역"""
146364,음악의 결 : 르네상스부터 현대까지,세종문화회관 세종체임버홀,2024-06-13,,2024-06-13,,"""광화문역"", ""경복궁역"""
146184,[종로문화재단] 그림자 인형극 - 이야기 쏙! 이야기야!,종로 아이들극장,2024-06-13,,2024-06-22,,"""한성대입구역"", ""혜화역"""
147275,[서울대학교미술관] 미적감각(美的感覺),서울대학교미술관,2024-06-13,10:00,2024-08-25,18:00,"""관악산역"""
146930,[강남문화재단] 제 166회 강남마티네콘서트│GREAT COMPOSER SERIES,광림아트센터 장천홀,2024-06-13,11:00,2024-06-13,,"""압구정역"""
147336,OVERGLOW : 마흔 일곱 개의 빛이 만든 색다른 이야기,서울특별시 서초구 서초대로 397 (부띠크 모나코 B1 메인홀),2024-06-13,11:00,2024-06-15,22:00,"""강남역"""
147359,조이풀 서리풀 - 이마에스트리 초청공연 [제39회 스토리가 있는 음악쉼터],백석비전센터 1층 하은홀,2024-06-13,19:00,2024-06-13,20:00,"2번 출구 :진리동, 목양동, 백석비전센터, 자유동, 교육동, 예술동, 아름동, 사랑동 3번 출구 :지혜동, 소망동 4번 출구 :누리동"
146921,[강남문화재단]제980회 목요예술무대 [반쪼가리자작],강남씨어터,2024-06-13,19:00,2024-06-13,,"""강남역"", ""역삼역"""
146818,[시민청] 6월 바스락콘서트 [재즈나이트 : 조윤성&신명섭],서울시청 시민청 지하2층 바스락홀,2024-06-13,19:00,2024-06-13,20:00,"""시청역"", ""을지로입구역"""
147446,[서초문화재단] 2024 비바 첼리(VIVA CELLI),서초문화재단 반포심산아트홀,2024-06-13,19:30,2024-06-13,,
146768,[세종문화회관] Trio Evening with Piazzolla,꿈의숲 콘서트홀,2024-06-13,19:30,2024-06-13,,
147126,[세종문화회관] 최찬양 정다솔 듀오 리사이틀,꿈의숲 콘서트홀,2024-06-14,,2024-06-14,,
144988,연극 [연안지대 Littoral],세종S씨어터,2024-06-14,,2024-06-30,,"""광화문역"", ""경복궁역"""
147912,[서울문화재단] 2024 신당 프로젝트 전시(SPE) [공예의 움직임-주름이 바란 당신],신당창작아케이드 SASS 갤러리,2024-06-14,10:00,2024-06-30,18:00,"""신당역"""
147196,[금천문화원] 제21회 금천단오축제,금천구청 광장,2024-06-14,12:00,2024-06-14,17:30,"""금천구청역"", ""구로디지털단지역"""
147453,[운현궁] 2024 운현궁 국악콘서트(6월),운현궁 노락당,2024-06-14,19:00,2024-06-14,,"""안국역"""
146877,[세종문화회관] 오페라를 위하여 스페셜,세종체임버홀,2024-06-14,19:00,2024-06-14,,"""광화문역"", ""경복궁역"""
147092,[서울남산국악당] 봉산탈춤보존회 [꼼수 위의 묘수],서울남산국악당,2024-06-14,19:00,2024-06-15,15:00,"""충무로역"""
147462,제1회 지석영 건강축제,"서일대학교 호천관 7층 강당, 용마폭포공원",2024-06-15,,2024-06-16,,
147458,제27회 크리틱스초이스댄스페스티벌 2024,아르코예술극장 대극장,2024-06-15,,2024-07-25,,"""혜화역"""
146637,[관악문화재단] 글로벌 스트리트 컬처 축제 [2024 그루브 인 관악],신림역 별빛내린천(봉림교일대),2024-06-15,10:00,2024-06-16,21:00,"""신림역"""
146920,[강남문화재단] [6월 키즈예술공연] 소리마을 따꿍이와 함께하는 비빔밥 여행,강남씨어터,2024-06-15,11:00,2024-06-15,14:00,"""강남역"", ""역삼역"""
147504,[서초구청] 서초책있는거리 6월 미리 떠나는 북캉스,"국립중앙도서관 계단광장, 서래공원",2024-06-15,13:00,2024-06-15,17:00,"""서초역"", ""고속터미널역"""
147187,"[서울시립교향악단] 2024 서울시향 행복한 음악회, 함께! 1",예술의전당 IBK챔버홀,2024-06-15,14:00,2024-06-15,,"""남부터미널역"""
146953,[강서문화원] 재즈in강서 [김혜미 퀸텟],강서아트리움,2024-06-15,15:00,2024-06-15,,"""화곡역"""
147498,수도토요음악회 [박준호의 오르간 오딧세이],수도중앙교회 본당,2024-06-15,16:00,2024-06-15,17:10,"""가오리역"", ""19민주묘지역"", ""수유역"""
147598,[돈의문박물관마을] 스윙댄스 공연 [All About swing Dance Festival],돈의문박물관마을 마을마당,2024-06-15,17:00,2024-06-15,18:00,"""서대문역"""
147141,[세종문화회관] Ensemble Ardeur 8th Concert: End & And,꿈의숲 콘서트홀,2024-06-15,17:00,2024-06-15,,
146912,"[서초문화재단] [2024 클래식다방 - 칸타빌레 클래식] 몽상블, 유럽테마기행 - 동유럽의 춤",칸타빌레 클래식,2024-06-15,17:00,2024-06-15,18:00,"""남부터미널역"""
146900,[세종문화회관] 박안나 피아노 독주회,세종체임버홀,2024-06-15,19:30,2024-06-15,,"""광화문역"", ""경복궁역"""
146880,제45회 서울연극제 공식선정작  [새들의 무덤],아르코예술극장 대극장,2024-06-15,19:30,2024-06-23,15:00,"""혜화역"""
147045,[세종문화회관] 피아노앙상블,꿈의숲 콘서트홀,2024-06-16,,2024-06-16,,
147523,뮤지엄 웨이브 1주년 기념 김지희 개인전 [DIVINITY],뮤지엄 웨이브 1-3층 전관,2024-06-16,10:00,2024-08-25,18:00,"""한성대입구역"""
146794,기타 오케스트라가 선사하는 K-클래식 (폴인기타앙상블),여의도 영산아트홀,2024-06-16,15:00,2024-06-16,16:30,"""여의나루역"""
146894,[중구문화재단] 월요극장 6 - 뮤지컬 [버지니아 울프] 특별공연,충무아트센터 중극장 블랙,2024-06-17,,2024-06-17,,"""신당역"", ""동대문역"""
146878,[세종문화회관] 2024 미술관 옆 공연장 - 그림에 음악과 향기를 더하다,세종체임버홀,2024-06-17,15:00,2024-06-17,19:00,"""광화문역"", ""경복궁역"""
147636,[종로 아이들극장] 2024 종로 가족공연축제 올패스 패키지,아이들극장,2024-06-18,,2024-08-16,,"""한성대입구역"", ""혜화역"""
147696,[서울시립과학관] 2024 자연을 담은 생태화 그리기 프로그램 연계 특별전시,서울시립과학관 2층 누구나갤러리,2024-06-18,09:30,2024-12-31,17:30,"""하계역"""
147175,[서울돈화문국악당] [만보와 별별머리] 광대생각,서울돈화문국악당,2024-06-18,10:00,2024-06-19,13:30,"""안국역"""
147688,[운현궁] 2024 기획전시 [바림: 서서히 스며들다],운현궁 기획전시실,2024-06-18,10:00,2024-06-23,18:00,"""안국역"""
147527,"[성동문화재단] 빛, 생명의 근원에 대하여",갤러리 허브,2024-06-18,10:00,2024-06-28,18:00,"""왕십리역"""
147699,[서울책보고] [기획전시] 책장 드로잉_배민호 작가,서울책보고,2024-06-18,10:00,2024-09-08,20:00,"""잠실나루역"""
146761,[세종문화회관] 김연경 피아노 독주회 - Preludes,세종체임버홀,2024-06-18,19:00,2024-06-18,,"""광화문역"", ""경복궁역"""
146658,[서초문화재단] 서리풀 전곡 시리즈 [하이든 교향곡 전곡 시리즈 24],반포심산아트홀,2024-06-18,19:30,2024-06-18,,
146128,[세종문화회관] Trio Bliss의 인어공주 이야기,꿈의숲 콘서트홀,2024-06-19,,2024-06-19,,
147601,[세종뮤지엄갤러리] 문재필 기획초대전,세종대학교 대양AI센터 지하2층,2024-06-19,09:00,2024-06-30,17:00,"""어린이대공원역"""
147689,[동작문화재단] 2024년 전시공간지원사업 [열린 갤러리] 선정전시 [표준자오선(Standard meridian)을 지나는 순간],동작아트갤러리 전시실,2024-06-19,09:00,2024-07-05,18:00,"""보라매병원역"""
147019,[서울남산국악당] 오버더떼창: 문전본풀이,서울남산국악당 크라운해태홀,2024-06-19,19:30,2024-06-22,15:00,"""충무로역"""
147592,[노원구청] 로비 전시회 [세계 영화·애니메이션 피규어 전시회],노원구청 1층 로비 (노원 오피스 갤러리 N.O.G),2024-06-20,09:00,2024-07-31,18:00,"""노원역"""
147817,[강남문화재단] POP-UP! 42회-서울학동초등학교,학동초등학교 아우름관,2024-06-20,10:00,2024-06-20,,
147615,[시민청] 공간지원사업 [coded uncoded recoded hope (코드화 탈코드화 재코드화된 희망)],시민청 지하 1층 시민청갤러리,2024-06-20,10:00,2024-07-03,18:00,"""시청역"", ""을지로입구역"""
146785,[은평문화재단] 2024 은평문화재단 알테무지크서울,은평문화예술회관 공연장,2024-06-20,11:00,2024-06-20,12:30,"""불광역"", ""녹번역"", ""역촌역"""
147374,[성동문화재단] 2024년 N개의 서울 [골목 바이브] 공연 1회차,"연무장(성동구 연무장길 36, 복합문화공간 8층 카페)",2024-06-20,19:00,2024-06-20,,
147319,강남합창단 제44회 정기연주회 [바로크 그 영원한 빛],세라믹팔레스홀(밀알아트센터 지하2층),2024-06-20,19:30,2024-06-20,,"""일원역"""
146770,[세종문화회관] [마음과 음악] 힐링 온 더 스테이지,꿈의숲 콘서트홀,2024-06-20,19:30,2024-06-20,,
147480,2024 환경 뮤지컬 [숨 쉬는 바닷말],"성북마을극장(서울시 성북구 동소문로 20다길 10, 4층)",2024-06-20,19:30,2024-06-23,16:00,"""성신여대입구역"""
146110,2024 서울시향 바실리 페트렌코의 드보르자크 교향곡 8번 ①,예술의전당 콘서트홀,2024-06-20,20:00,2024-06-20,,"""남부터미널역"""
144989,가곡시대,세종체임버홀,2024-06-21,,2024-06-21,,"""광화문역"", ""경복궁역"""
147032,[시민청] 2024 시민청 시즌 프로그램 [반-하지!],시민청,2024-06-21,,2024-06-22,,"""시청역"", ""을지로입구역"""
147472,[강서문화원] 강서구립극단 정기공연 [크리스토퍼 빈의 선물],강서아트리움 아리홀,2024-06-21,,2024-06-23,,"""화곡역"""
146511,[노원문화재단] 2024 노원어린이극장 기획공연  [내일은 내일에게],노원어린이극장,2024-06-21,10:00,2024-06-22,13:00,"""노원역"""
147450,[주한 파키스탄 대사관 주최] 2024 한.파키스탄 전통연날리기 교류협력전-바산트연날리기축전,"마루공원 중앙광장(서울 강남구 일원동, 3호선 대청역)",2024-06-21,11:00,2024-06-23,20:00,"""대청역"""
147727,2024 1호 그림전 [작은 그림 큰 가치],갤러리 히든플레이스,2024-06-21,11:00,2024-06-30,18:00,"""이대역"""
147780,2024 서울로미디어캔버스 2회전시,서울로미디어 캔버스(서울시 중구 만리재로 215),2024-06-21,18:00,2024-09-19,23:00,"""충정로역"", ""서울역"""
147457,[운현궁] 2024 뜰 안의 역사콘서트(6월),운현궁,2024-06-21,18:30,2024-06-21,21:00,"""안국역"""
147321,[시민청] 2024 시민청 시즌 프로그램 [공연에 반-하지!],시민청 B1 활짝라운지,2024-06-21,19:00,2024-06-21,,"""시청역"", ""을지로입구역"""
146500,[구로문화재단] 아카펠라 콘서트 [엑시트],오류아트홀,2024-06-21,19:30,2024-06-21,,"""오류동역"""
147060,[세종문화회관] 그린필 윈드오케스트라 정기연주회,꿈의숲 콘서트홀,2024-06-21,20:00,2024-06-21,,
146119,2024 서울시향 바실리 페트렌코의 드보르자크 교향곡 8번 ②,예술의전당 콘서트홀,2024-06-21,20:00,2024-06-21,,"""남부터미널역"""
146178,[강동문화재단] 뮌헨 체임버 오케스트라,강동아트센터 대극장 한강,2024-06-22,,2024-06-22,,"""고덕역"""
147475,[노원문화재단] 노원즐거운콘서트x찾아가는 버스킹,경춘선 화랑대 철도공원 / 노원구청 로비,2024-06-22,,2024-06-27,,"""노원역"""
147851,[동대문문화재단] 공모선정전시 [부분과 전체] 展 안내,"답십리 영화미디어아트센터 1층 기획전시실, 기획전시홀",2024-06-22,09:00,2024-07-24,18:00,"""답십리역"""
147643,[도봉문화재단] 2024 도봉 예술인·단체 지원사업 [도봉 통기타 페스티벌],방학사계광장 여름마당,2024-06-22,12:30,2024-06-22,18:00,
147320,[시민청] 2024 시민청 시즌 프로그램 [시민청 예술가에 반-하지!],시민청 B1 활짝라운지,2024-06-22,12:30,2024-06-22,16:00,"""시청역"", ""을지로입구역"""
146963,[성동문화재단] 제4회 2024 두모포 뮤지컬 페스티벌,옥수역 하부 한강공원 일대,2024-06-22,14:30,2024-06-22,21:30,
147761,[운현궁][문화가 있는 날 초대공연] 뮤지컬 「심우」,운현궁 이로당,2024-06-22,15:00,2024-06-22,,"""안국역"""
146903,[세종문화회관] 장하은&김진산 두 기타와 오케스트라와의 만남,세종체임버홀,2024-06-22,17:00,2024-06-22,,"""광화문역"", ""경복궁역"""
147430,한영수교 141주년 기념 문화예술 콘서트,여의도 한강공원 물빛무대,2024-06-22,18:00,2024-06-22,21:30,"""여의나루역"""
147142,[세종문화회관] Beethoven Plus V:해설있는 음악회,꿈의숲 콘서트홀,2024-06-23,,2024-06-23,,
147062,[세종문화회관] 초연이 쓸고 간 깊은 계곡,세종체임버홀,2024-06-24,,2024-06-24,,"""광화문역"", ""경복궁역"""
147793,[관악문화재단] 관악 사운드 팩토리 [월간관악] 6월,"사운드마인드, 작당모의 극장, 작은따옴표 도림천점, 콜링아트센터",2024-06-24,,2024-06-28,,"""서울대입구역"", ""낙성대역"""
147095,[강북문화재단] 찾아가는 문화공연 퇴근길 콘서트 [오늘도 수고했어요!],미사사거리역 부근 미소공원,2024-06-24,19:00,2024-06-24,20:00,
147219,[세종문화회관] Wunderkammer 호기심의 방: 02 Touch,세종체임버홀,2024-06-25,,2024-06-25,,"""광화문역"", ""경복궁역"""
146889,[미아리고개예술극장] 중장년을 위한 동화 : 인형극 [거북이 할머니],미아리고개예술극장,2024-06-25,,2024-06-30,,"""성신여대입구역"""
147629,"2024 노들섬 초청협력전시 [물의 자리, 돌 풀 바람]",노들라운지,2024-06-25,,2024-07-21,,"""용산역"", ""신용산역"", ""노들역"""
147807,"[운현궁] 2024 기획전시 [찻잔, 그 안에 우리의 넋]",운현궁 기획전시실,2024-06-25,10:00,2024-06-30,18:00,"""안국역"""
147599,한 걸음마다 하나의 풍경 [사계],북촌한옥청 전시실,2024-06-25,10:00,2024-06-30,18:00,"""안국역"""
